Acrylamide Conc. %,Bis-acrylamide conc %,Photo-initiator conc. %,Layer Height. (micron),Bottom Layer exposure time (s),Exposure time (s),Frequency (Hz),Storage modulus (Pa),Loss modulus (Pa)
10,0.3,2,90,50,6,6.31,3182,200.1
10,0.3,2,90,50,6,10,3278,195.7
10,0.3,2,90,50,6,0.01,1843,325.7
10,0.3,2,90,50,6,0.01585,2077,279.4
10,0.3,2,90,50,6,0.02512,2236,248.8
10,0.3,2,90,50,6,0.03981,2342,223.4
10,0.3,2,90,50,6,0.0631,2427,202.1
10,0.3,2,90,50,6,0.1,2494,186
10,0.3,2,90,50,6,0.158,2552,171.4
10,0.3,2,90,50,6,0.251,2601,159.6
10,0.3,2,90,50,6,0.398,2647,150
10,0.3,2,90,50,6,0.631,2687,146.1
10,0.3,2,90,50,6,1,2726,143.5
10,0.3,2,90,50,6,1.585,2761,146
10,0.3,2,90,50,6,2.512,2794,154.9
10,0.3,2,90,50,6,3.981,2817,169.8
10,0.3,2,90,50,6,6.31,2695,217.2
10,0.3,2,90,50,6,10,2774,133.5
10,0.3,2,90,50,6,0.01,1815,334
10,0.3,2,90,50,6,0.01585,2065,289.6
10,0.3,2,90,50,6,0.02512,2231,258.8
10,0.3,2,90,50,6,0.03981,2344,232.5
10,0.3,2,90,50,6,0.0631,2434,209.3
10,0.3,2,90,50,6,0.1,2505,189.8
10,0.3,2,90,50,6,0.158,2568,173.8
10,0.3,2,90,50,6,0.251,2619,162.4
10,0.3,2,90,50,6,0.398,2664,155.4
10,0.3,2,90,50,6,0.631,2708,148.5
10,0.3,2,90,50,6,1,2748,146.6
10,0.3,2,90,50,6,1.585,2786,149.9
10,0.3,2,90,50,6,2.512,2822,158.9
10,0.3,2,90,50,6,3.981,2844,174.4
10,0.3,2,90,50,6,6.31,2720,221.8
10,0.3,2,90,50,6,10,2936,108
10,0.3,2,90,50,6,0.01,1805,335.2
10,0.3,2,90,50,6,0.01585,2055,285.6
10,0.3,2,90,50,6,0.02512,2204,245.8
10,0.3,2,90,50,6,0.03981,2310,215.4
10,0.3,2,90,50,6,0.0631,2389,192.6
10,0.3,2,90,50,6,0.1,2449,173.3
10,0.3,2,90,50,6,0.158,2501,156.3
10,0.3,2,90,50,6,0.251,2544,143.6
10,0.3,2,90,50,6,0.398,2582,134.1
10,0.3,2,90,50,6,0.631,2613,127.4
10,0.3,2,90,50,6,1,2649,123
10,0.3,2,90,50,6,1.585,2678,124.7
10,0.3,2,90,50,6,2.512,2704,131.4
10,0.3,2,90,50,6,3.981,2714,142.8
10,0.3,2,90,50,6,6.31,2540,199.1
10,0.3,2,90,50,6,10,2653,84.9
10,0.3,2,90,50,6,0.01,1828,340
10,0.3,2,90,50,6,0.01585,2098,286.1
10,0.3,2,90,50,6,0.02512,2270,249
10,0.3,2,90,50,6,0.03981,2381,219.7
10,0.3,2,90,50,6,0.0631,2472,196.6
10,0.3,2,90,50,6,0.1,2541,178.6
10,0.3,2,90,50,6,0.158,2601,161.8
10,0.3,2,90,50,6,0.251,2649,149.7
10,0.3,2,90,50,6,0.398,2691,140.7
10,0.3,2,90,50,6,0.631,2729,135.1
10,0.3,2,90,50,6,1,2766,132.1
10,0.3,2,90,50,6,1.585,2799,134.2
10,0.3,2,90,50,6,2.512,2829,142.1
10,0.3,2,90,50,6,3.981,2848,154.6
10,0.3,2,90,50,6,6.31,2728,195.3
10,0.3,2,90,50,6,10,2856,73.49
10,0.3,2,90,50,6,0.01,1956,314.8
10,0.3,2,90,50,6,0.01585,2198,276.9
10,0.3,2,90,50,6,0.02512,2355,244.4
10,0.3,2,90,50,6,0.03981,2459,218.7
10,0.3,2,90,50,6,0.0631,2545,196.2
10,0.3,2,90,50,6,0.1,2610,177.9
10,0.3,2,90,50,6,0.158,2664,161.9
10,0.3,2,90,50,6,0.251,2711,149.3
10,0.3,2,90,50,6,0.398,2752,140.1
10,0.3,2,90,50,6,0.631,2789,133.7
10,0.3,2,90,50,6,1,2824,131
10,0.3,2,90,50,6,1.585,2857,133.2
10,0.3,2,90,50,6,2.512,2886,141.4
10,0.3,2,90,50,6,3.981,2905,157.4
10,0.3,2,90,50,6,6.31,2794,190.4
10,0.3,2,90,50,6,10,2825,103.6
10,0.3,2,150,50,6,0.01,568.4,129.8
10,0.3,2,150,50,6,0.01585,679.1,134.8
10,0.3,2,150,50,6,0.02512,794.6,135.2
10,0.3,2,150,50,6,0.03981,876.6,129.9
10,0.3,2,150,50,6,0.0631,938,124.6
10,0.3,2,150,50,6,0.1,985.9,119.6
10,0.3,2,150,50,6,0.158,1029,114.9
10,0.3,2,150,50,6,0.251,1063,112.3
10,0.3,2,150,50,6,0.398,1093,110.9
10,0.3,2,150,50,6,0.631,1123,111
10,0.3,2,150,50,6,1,1150,112.3
10,0.3,2,150,50,6,1.585,1175,117.6
10,0.3,2,150,50,6,2.512,1188,129.3
10,0.3,2,150,50,6,3.981,1109,171.9
10,0.3,2,150,50,6,6.31,1218,142.6
10,0.3,2,150,50,6,10,1203,51.66
10,0.3,2,150,50,6,0.01,785.1,171.2
10,0.3,2,150,50,6,0.01585,925.4,170.2
10,0.3,2,150,50,6,0.02512,1028,161.5
10,0.3,2,150,50,6,0.03981,1104,152.1
10,0.3,2,150,50,6,0.0631,1162,141.3
10,0.3,2,150,50,6,0.1,1210,132.1
10,0.3,2,150,50,6,0.158,1250,124.1
10,0.3,2,150,50,6,0.251,1285,118.2
10,0.3,2,150,50,6,0.398,1317,114.3
10,0.3,2,150,50,6,0.631,1347,112
10,0.3,2,150,50,6,1,1375,112.5
10,0.3,2,150,50,6,1.585,1400,116.9
10,0.3,2,150,50,6,2.512,1417,127
10,0.3,2,150,50,6,3.981,1382,156.9
10,0.3,2,150,50,6,6.31,1409,153.7
10,0.3,2,150,50,6,10,1448,178.9
10,0.3,2,150,50,6,0.01,846.6,182
10,0.3,2,150,50,6,0.01585,1018,166.9
10,0.3,2,150,50,6,0.02512,1125,148.9
10,0.3,2,150,50,6,0.03981,1194,135.4
10,0.3,2,150,50,6,0.0631,1248,123.9
10,0.3,2,150,50,6,0.1,1290,114.5
10,0.3,2,150,50,6,0.158,1326,106.7
10,0.3,2,150,50,6,0.251,1357,101.3
10,0.3,2,150,50,6,0.398,1384,98.09
10,0.3,2,150,50,6,0.631,1409,96.19
10,0.3,2,150,50,6,1,1434,97.55
10,0.3,2,150,50,6,1.585,1455,102.3
10,0.3,2,150,50,6,2.512,1468,112.3
10,0.3,2,150,50,6,3.981,1443,135.5
10,0.3,2,150,50,6,6.31,1451,138.4
10,0.3,2,150,50,6,10,1583,127.5
10,0.3,2,150,50,6,0.01,548,131.9
10,0.3,2,150,50,6,0.01585,662,136.9
10,0.3,2,150,50,6,0.02512,744.6,133.4
10,0.3,2,150,50,6,0.03981,802.9,129.3
10,0.3,2,150,50,6,0.0631,849.9,124.6
10,0.3,2,150,50,6,0.1,889.1,119.9
10,0.3,2,150,50,6,0.158,922.8,116.5
10,0.3,2,150,50,6,0.251,952.9,114.1
10,0.3,2,150,50,6,0.398,981.1,113
10,0.3,2,150,50,6,0.631,1009,113.2
10,0.3,2,150,50,6,1,1035,115.4
10,0.3,2,150,50,6,1.585,1058,121.7
10,0.3,2,150,50,6,2.512,1066,135.3
10,0.3,2,150,50,6,3.981,933,185.2
10,0.3,2,150,50,6,6.31,1112,141.9
10,0.3,2,150,50,6,10,879.1,137.4
10,0.3,2,150,50,6,0.01,656.3,154.8
10,0.3,2,150,50,6,0.01585,789.3,154.1
10,0.3,2,150,50,6,0.02512,883.3,146
10,0.3,2,150,50,6,0.03981,947.7,137.6
10,0.3,2,150,50,6,0.0631,1000,128.9
10,0.3,2,150,50,6,0.1,1042,122
10,0.3,2,150,50,6,0.158,1081,115.2
10,0.3,2,150,50,6,0.251,1112,111.1
10,0.3,2,150,50,6,0.398,1141,108.6
10,0.3,2,150,50,6,0.631,1170,107.3
10,0.3,2,150,50,6,1,1196,108.5
10,0.3,2,150,50,6,1.585,1219,113.6
10,0.3,2,150,50,6,2.512,1232,124.7
10,0.3,2,150,50,6,3.981,1163,164.6
10,0.3,2,150,50,6,6.31,1252,140.2
10,0.3,2,150,50,6,10,1348,173.2
10,0.3,2,150,50,6,0.01,1008,159.8
10,0.3,2,150,50,6,0.01585,1151,149.5
10,0.3,2,150,50,6,0.02512,1244,139.9
10,0.3,2,150,50,6,0.03981,1310,132.3
10,0.3,2,150,50,6,0.0631,1365,123.1
10,0.3,2,150,50,6,0.1,1412,116.8
10,0.3,2,150,50,6,0.158,1450,110.6
10,0.3,2,150,50,6,0.251,1481,107
10,0.3,2,150,50,6,0.398,1511,105.1
10,0.3,2,150,50,6,0.631,1539,105.3
10,0.3,2,150,50,6,1,1567,107.6
10,0.3,2,150,50,6,1.585,1593,113.2
10,0.3,2,150,50,6,2.512,1615,124.1
10,0.3,2,150,50,6,3.981,1614,143.9
10,0.3,2,150,50,6,6.31,1593,163.1
10,0.3,2,150,50,6,10,1682,134.5
